Customer ID,Restaurant Name,Cuisine Type,Cost of the order,Day of the week,Rating,Food preparing time,Delivery time,Total time
149984,Sushi of Gari,Japanese,12.13,Weekday,5,29,26,55
88078,RedFarm Hudson,Chinese,12.23,Weekday,4,20,25,45
81828,The Meatball Shop,American,14.55,Weekend,5,21,30,51
231061,Han Dynasty,Chinese,34.19,Weekday,4,21,31,52
342515,Five Guys Burgers and Fries,American,19.45,Weekend,5,22,23,45
114410,The Meatball Shop,Italian,14.6,Weekend,5,21,23,44
235620,Shake Shack,American,5.53,Weekday,4,28,26,54
92006,Blue Ribbon Sushi Bar & Grill,Japanese,10.82,Weekend,5,25,24,49
241310,Blue Ribbon Sushi,Japanese,32.93,Weekday,3,34,31,65
184325,Asuka Sushi,Japanese,19.45,Weekend,5,23,23,46
77857,Shake Shack,American,29.15,Weekend,5,20,21,41
92768,Sushi of Gari 46,Japanese,19.35,Weekday,4,28,24,52
80466,J. G. Melon,American,14.6,Weekend,5,32,24,56
304052,Parm,Italian,11.59,Weekday,5,35,29,64
334758,Melt Shop,American,29.15,Weekend,4,26,17,43
259341,J. G. Melon,American,29.05,Weekend,4,26,28,54
132906,Sushi of Gari 46,Japanese,22.46,Weekday,4,21,29,50
64151,Jack's Wife Freda,Mediterranean,16.01,Weekday,4,28,33,61
391860,Lucky's Famous Burgers,American,11.59,Weekend,5,26,23,49
74048,ilili Restaurant,Middle Eastern,25.22,Weekday,4,32,25,57
115213,Junoon,Indian,22.75,Weekend,5,29,28,57
59742,J. G. Melon,American,7.33,Weekday,4,31,30,61
104355,Momoya,Japanese,15.81,Weekend,5,25,15,40
96262,Cafe Habana,Mexican,8.1,Weekend,4,20,16,36
354948,Westville Hudson,American,16.01,Weekend,5,20,18,38
378035,Five Guys Burgers and Fries,American,29.73,Weekend,5,21,25,46
68248,J. G. Melon,American,10.43,Weekday,5,35,29,64
276192,Delicatessen,American,32.93,Weekend,4,30,18,48
178158,Chipotle Mexican Grill $1.99 Delivery,Mexican,31.33,Weekend,4,35,21,56
99393,Parm,Italian,10.14,Weekday,4,24,28,52
65361,Coppola's East,Italian,13.05,Weekend,4,32,16,48
385134,RedFarm Broadway,Chinese,16.2,Weekend,5,29,18,47
231453,Mamoun's Falafel,Mediterranean,14.46,Weekend,4,20,29,49
65007,Serafina Fabulous Pizza,Italian,19.5,Weekday,5,22,33,55
61722,Blue Ribbon Sushi,Japanese,14.5,Weekend,4,28,28,56
378035,Five Guys Burgers and Fries,American,13.0,Weekend,4,29,27,56
164776,TAO,Japanese,25.27,Weekday,4,33,30,63
61588,Blue Ribbon Sushi,Japanese,12.08,Weekend,4,33,22,55
40808,Shake Shack,American,12.18,Weekend,4,27,23,50
371117,Shake Shack,American,29.1,Weekend,5,26,24,50
123535,RedFarm Hudson,Chinese,12.61,Weekend,5,31,22,53
58088,Sushi of Gari 46,Japanese,12.18,Weekday,4,24,26,50
97806,Shake Shack,American,8.63,Weekend,4,33,19,52
154471,Yama Japanese Restaurant,Japanese,9.02,Weekday,3,25,33,58
97346,Osteria Morini,Italian,9.51,Weekend,4,22,26,48
41638,Blue Ribbon Fried Chicken,American,29.05,Weekend,5,30,29,59
255697,Sushi Samba,Japanese,14.02,Weekend,5,30,29,59
302790,Carmine's,Italian,29.05,Weekday,5,33,32,65
210544,DespaÌ±a,Spanish,16.06,Weekend,5,21,17,38
94524,The Meatball Shop,Italian,24.3,Weekend,5,28,25,53
68551,Blue Ribbon Sushi Bar & Grill,Japanese,12.13,Weekend,5,21,29,50
39406,RedFarm Broadway,Chinese,9.27,Weekday,4,32,29,61
318665,Blue Ribbon Sushi Bar & Grill,Japanese,4.9,Weekday,4,29,32,61
376993,Emporio,Italian,31.43,Weekend,4,25,29,54
358158,Parm,Italian,9.12,Weekend,4,23,21,44
41991,Blue Ribbon Sushi Bar & Grill,Japanese,15.33,Weekend,5,32,29,61
164016,Blue Ribbon Fried Chicken,American,12.13,Weekend,5,28,23,51
70564,Jack's Wife Freda,Mediterranean,16.15,Weekday,5,22,24,46
52574,Jack's Wife Freda,Mediterranean,6.74,Weekend,4,25,22,47
75548,Parm,Italian,7.38,Weekend,4,26,20,46
147468,Tamarind TriBeCa,Indian,6.69,Weekend,5,22,18,40
68446,Hill Country Fried Chicken,Southern,12.47,Weekend,4,29,28,57
142681,Osteria Morini,Italian,6.79,Weekday,4,32,29,61
400950,Sushi of Gari 46,Japanese,12.13,Weekday,5,34,28,62
298824,Shake Shack,American,12.18,Weekend,4,23,18,41
377481,Otto Enoteca Pizzeria,Italian,24.25,Weekday,5,31,30,61
180776,Empanada Mama (closed),Mexican,22.75,Weekend,4,29,18,47
240982,Rubirosa,Italian,24.3,Weekday,3,29,31,60
85091,The Meatball Shop,Italian,13.05,Weekday,5,23,31,54
354923,CafÌ© China,Chinese,15.57,Weekday,4,34,31,65
59673,Rubirosa,Italian,12.95,Weekend,4,30,25,55
142574,Sushi of Gari,Japanese,22.75,Weekend,5,30,22,52
146555,Momoya,Japanese,24.3,Weekend,5,28,20,48
373152,Parm,Italian,14.02,Weekday,4,28,32,60
201471,Friend of a Farmer,American,24.2,Weekend,4,33,27,60
69516,Wa Jeal,Chinese,6.74,Weekend,4,32,24,56
385150,Blue Ribbon Sushi,Japanese,14.02,Weekend,4,35,16,51
129206,RedFarm Broadway,Chinese,14.07,Weekend,3,20,15,35
151191,RedFarm Hudson,Chinese,12.18,Weekend,5,34,24,58
49086,Jack's Wife Freda,Mediterranean,12.95,Weekday,3,22,33,55
78067,Parm,Italian,15.37,Weekend,4,29,23,52
261665,RedFarm Broadway,Chinese,7.67,Weekend,5,24,15,39
370656,Vanessa's Dumplings,Chinese,8.3,Weekend,5,24,20,44
108046,Rubirosa,Italian,12.18,Weekend,4,33,20,53
277898,Blue Ribbon Fried Chicken,American,29.44,Weekend,4,33,27,60
105665,Blue Ribbon Sushi Bar & Grill,Japanese,12.56,Weekday,5,32,27,59
52256,Han Dynasty,Chinese,12.18,Weekend,4,30,15,45
158578,Xi'an Famous Foods,Chinese,14.12,Weekday,3,24,31,55
142461,Shake Shack,American,25.22,Weekend,4,28,26,54
63361,Cafeteria,American,13.05,Weekend,3,31,16,47
41205,Shake Shack,American,12.08,Weekend,5,28,23,51
107909,ilili Restaurant,Middle Eastern,24.2,Weekday,4,34,24,58
183520,Tamarind TriBeCa,Indian,12.47,Weekend,5,32,26,58
148459,The Kati Roll Company,Indian,5.87,Weekday,5,26,30,56
302790,Le Zie 2000 Trattoria,Italian,15.47,Weekend,4,22,30,52
121706,Blue Ribbon Fried Chicken,American,24.3,Weekend,5,22,15,37
125123,Le Grainne Cafe,French,15.96,Weekend,4,25,22,47
60052,RedFarm Broadway,Chinese,24.2,Weekend,5,31,19,50
259341,Momoya,Japanese,29.35,Weekday,4,31,30,61
142753,Shake Shack,American,8.63,Weekday,4,31,32,63
81110,Han Dynasty,Chinese,16.44,Weekday,4,23,29,52
399729,Shake Shack,American,24.25,Weekend,4,20,29,49
103970,RedFarm Broadway,Chinese,14.12,Weekend,4,35,23,58
286386,5 Napkin Burger,American,7.91,Weekday,4,29,26,55
96254,Han Dynasty,Chinese,19.4,Weekend,4,35,26,61
64401,The Meatball Shop,Italian,21.34,Weekday,5,22,24,46
53156,The Meatball Shop,Italian,13.19,Weekend,5,26,29,55
386995,Han Dynasty,Chinese,9.75,Weekend,4,29,25,54
128216,Shake Shack,American,8.2,Weekday,4,33,26,59
375043,Tamarind TriBeCa,Indian,24.2,Weekend,4,24,29,53
361654,The Meatball Shop,Italian,13.53,Weekend,5,22,24,46
38612,Vanessa's Dumplings,Chinese,12.13,Weekday,5,31,33,64
73274,S'MAC,American,9.56,Weekend,5,27,20,47
378482,Five Guys Burgers and Fries,American,5.72,Weekday,5,22,24,46
55334,Sushi of Gari Tribeca,Japanese,9.46,Weekend,5,32,20,52
40745,Parm,Italian,15.91,Weekday,4,32,28,60
159626,Blue Ribbon Sushi,Japanese,29.1,Weekend,4,21,15,36
377260,Blue Ribbon Fried Chicken,American,12.18,Weekend,5,35,27,62
252342,Westville Hudson,American,20.13,Weekend,4,29,19,48
60039,Blue Ribbon Sushi,Japanese,33.37,Weekday,3,30,27,57
129206,Shake Shack,American,29.15,Weekday,4,34,28,62
106860,Sushi of Gari Tribeca,Japanese,17.03,Weekday,5,35,30,65
122092,Han Dynasty,Chinese,22.31,Weekend,3,23,29,52
378820,Sushi Samba,Japanese,31.33,Weekend,5,35,20,55
62161,Tamarind TriBeCa,Indian,24.2,Weekend,4,28,26,54
52832,ilili Restaurant,Middle Eastern,31.43,Weekday,3,26,29,55
207281,Shake Shack,American,29.3,Weekday,5,33,32,65
300208,Xi'an Famous Foods,Chinese,6.02,Weekend,5,33,24,57
203442,Terakawa Ramen,Japanese,19.6,Weekday,4,23,26,49
338599,Blue Ribbon Fried Chicken,American,6.84,Weekend,3,24,26,50
60835,RedFarm Hudson,Chinese,16.49,Weekend,3,34,20,54
301825,RedFarm Broadway,Chinese,12.23,Weekend,4,32,19,51
260680,Cafe Mogador,Middle Eastern,5.77,Weekend,3,20,16,36
192317,Shake Shack,American,24.3,Weekend,4,25,15,40
284256,Empanada Mama (closed),Mexican,12.37,Weekend,4,29,25,54
396432,Blue Ribbon Sushi,Japanese,19.4,Weekend,5,26,17,43
232035,ilili Restaurant,Middle Eastern,12.23,Weekday,5,24,32,56
62667,Balthazar Boulangerie,French,29.1,Weekend,5,31,27,58
102710,Rye House,American,12.13,Weekday,4,26,30,56
135970,Momoya,Japanese,25.27,Weekday,5,31,30,61
58675,Shake Shack,American,11.59,Weekday,3,23,25,48
102010,TAO,Japanese,13.48,Weekday,4,27,32,59
363202,S'MAC,American,25.27,Weekend,5,20,29,49
143866,Jack's Wife Freda,Mediterranean,20.71,Weekend,4,35,16,51
128224,Blue Ribbon Sushi,Japanese,24.2,Weekend,4,29,18,47
124875,Vanessa's Dumplings,Chinese,24.2,Weekend,4,20,18,38
175703,The Meatball Shop,Italian,20.61,Weekend,5,34,30,64
101957,Hiroko's Place,Japanese,13.05,Weekend,4,32,27,59
57263,Nobu Next Door,Japanese,15.76,Weekday,4,27,28,55
145216,Grand Sichuan International,Chinese,7.66,Weekday,5,33,31,64
276192,Sushi of Gari Tribeca,Japanese,10.86,Weekday,4,28,28,56
300552,Shake Shack,American,22.26,Weekday,5,33,32,65
141912,P.J. Clarke's,American,31.38,Weekend,4,31,23,54
143721,Hummus Place,Middle Eastern,29.05,Weekend,5,26,17,43
49034,The Smile,American,7.81,Weekend,5,24,21,45
139626,L'Express,French,16.98,Weekday,4,35,29,64
145952,Blue Ribbon Sushi,Japanese,29.15,Weekend,4,31,19,50
66331,Shake Shack,American,24.3,Weekend,5,21,24,45
168420,Blue Ribbon Brooklyn,American,13.1,Weekend,3,32,19,51
239985,5 Napkin Burger,American,25.22,Weekend,5,27,21,48
60039,ilili Restaurant,Middle Eastern,32.93,Weekend,4,25,17,42
108659,Rubirosa,Italian,25.27,Weekday,4,23,31,54
79255,The Meatball Shop,Italian,12.95,Weekday,4,29,24,53
355090,Shake Shack,American,31.43,Weekend,3,22,24,46
317515,Cafe Habana,Mexican,15.62,Weekend,4,29,19,48
114476,Zero Otto Nove,Italian,5.87,Weekend,4,31,18,49
103852,J. G. Melon,American,8.83,Weekend,5,31,19,50
344079,Olea,Mediterranean,24.2,Weekend,4,20,16,36
47440,Blue Ribbon Fried Chicken,American,29.3,Weekend,4,28,16,44
71249,Momoya,Japanese,24.3,Weekend,4,35,30,65
316223,The Smile,American,25.22,Weekday,4,25,28,53
377771,Blue Ribbon Fried Chicken,American,12.61,Weekend,3,30,30,60
178158,Chipotle Mexican Grill $1.99 Delivery,Mexican,29.1,Weekday,4,22,32,54
130956,Blue Ribbon Sushi,Japanese,21.83,Weekday,3,21,26,47
141732,Blue Ribbon Fried Chicken,American,9.27,Weekend,4,29,16,45
94152,Empanada Mama (closed),Mexican,15.37,Weekend,3,35,30,65
113817,Blue Ribbon Fried Chicken,American,12.18,Weekend,4,32,22,54
39702,Frank Restaurant,Italian,12.08,Weekday,4,20,31,51
273690,Grand Sichuan International,Chinese,32.93,Weekend,5,32,28,60
75722,Yama 49,Japanese,22.31,Weekend,5,29,17,46
337230,Shake Shack,American,15.18,Weekday,4,34,30,64
62359,Blue Ribbon Sushi Izakaya,Japanese,16.01,Weekday,5,23,27,50
378753,Shake Shack,American,29.1,Weekend,5,29,17,46
183520,Blue Ribbon Sushi,Japanese,12.18,Weekend,4,30,17,47
146211,Yama Japanese Restaurant,Japanese,12.08,Weekday,4,25,33,58
177250,RedFarm Hudson,Chinese,12.13,Weekend,4,31,27,58
283884,Westville Hudson,American,12.56,Weekend,5,26,28,54
243341,Sushi Samba,Japanese,22.36,Weekend,5,31,30,61
275689,Nobu Next Door,Japanese,33.37,Weekend,4,32,21,53
115610,Delicatessen,American,12.18,Weekend,4,24,17,41
102620,Balthazar Boulangerie,French,12.23,Weekend,4,35,23,58
47594,Dos Caminos,Mexican,12.18,Weekday,5,24,30,54
82041,Osteria Morini,Italian,5.77,Weekend,3,24,19,43
82092,Sushi of Gari 46,Japanese,16.3,Weekend,4,21,29,50
291891,The Kati Roll Company,Indian,11.64,Weekend,4,34,18,52
41040,The Meatball Shop,Italian,15.91,Weekend,5,26,20,46
35643,Vanessa's Dumpling House,Chinese,16.49,Weekend,5,26,25,51
361846,Sarabeth's West,American,14.12,Weekday,3,21,33,54
55689,Rubirosa,Italian,7.95,Weekday,4,20,26,46
95049,Nobu Next Door,Japanese,9.7,Weekend,4,21,19,40
64830,Cafeteria,American,15.52,Weekend,3,28,30,58
149268,Han Dynasty,Chinese,16.2,Weekend,4,29,18,47
318451,Blue Ribbon Sushi,Japanese,24.3,Weekend,4,29,15,44
383688,CafÌ© China,Chinese,12.61,Weekend,5,20,20,40
5139,Sushi of Gari 46,Japanese,22.26,Weekend,5,28,22,50
106940,Parm,Italian,9.07,Weekday,4,23,30,53
274232,Nobu Next Door,Japanese,7.86,Weekday,5,20,27,47
351329,Parm,Italian,12.23,Weekday,4,27,26,53
124875,Shake Shack,American,21.39,Weekend,3,33,22,55
142461,Shake Shack,American,16.93,Weekend,5,35,28,63
58800,Mamoun's Falafel,Mediterranean,14.41,Weekend,5,33,26,59
117810,Momoya,Japanese,8.05,Weekend,4,31,25,56
136807,RedFarm Hudson,Chinese,19.35,Weekday,5,35,28,63
222734,Shake Shack,American,16.98,Weekend,3,23,23,46
348096,The Meatball Shop,Italian,11.64,Weekend,4,23,24,47
84457,Nobu Next Door,Japanese,29.15,Weekend,4,27,15,42
141732,Cho Dang Gol,Korean,12.18,Weekday,5,20,26,46
198802,DuMont Burger,American,24.25,Weekend,3,28,20,48
211035,Blue Ribbon Sushi,Japanese,19.45,Weekday,4,28,28,56
328331,S'MAC,American,16.11,Weekday,5,25,24,49
68834,Sushi of Gari 46,Japanese,31.43,Weekend,5,29,30,59
111894,The Meatball Shop,Italian,25.27,Weekend,5,25,29,54
42755,Blue Ribbon Sushi,Japanese,12.13,Weekend,3,24,23,47
306119,Xi'an Famous Foods,Chinese,20.86,Weekend,4,35,26,61
111125,Blue Ribbon Sushi,Japanese,8.54,Weekend,5,34,29,63
100889,RedFarm Broadway,Chinese,31.43,Weekend,4,30,23,53
50199,J. G. Melon,American,19.4,Weekday,4,35,26,61
172758,Shake Shack,American,12.23,Weekday,4,31,24,55
96254,Yama Japanese Restaurant,Japanese,6.69,Weekend,4,28,17,45
328731,Blue Ribbon Fried Chicken,American,29.59,Weekend,5,23,25,48
261371,Shake Shack,American,22.31,Weekend,4,35,28,63
198802,DuMont Burger,American,12.56,Weekend,4,35,19,54
292343,Amy Ruth's,Southern,12.23,Weekday,4,32,33,65
85091,The Meatball Shop,Italian,13.53,Weekday,3,20,31,51
321492,'wichcraft,American,8.1,Weekday,5,28,28,56
62540,Blue Ribbon Sushi,Japanese,5.92,Weekday,4,27,31,58
110792,Blue Ribbon Sushi,Japanese,12.13,Weekend,5,28,15,43
222734,Shake Shack,American,13.97,Weekend,5,35,27,62
127036,Shake Shack,American,12.23,Weekend,4,27,18,45
96877,Melt Shop,American,16.98,Weekend,5,30,19,49
109906,The Meatball Shop,American,9.27,Weekend,5,24,23,47
304993,Shake Shack,American,31.43,Weekend,3,31,24,55
97324,Shake Shack,American,29.05,Weekday,4,27,29,56
48282,The Meatball Shop,American,14.5,Weekend,5,34,25,59
237616,Shake Shack,American,5.82,Weekend,4,26,30,56
106324,The Meatball Shop,Italian,16.2,Weekend,5,21,26,47
94152,RedFarm Broadway,Chinese,8.68,Weekday,3,33,30,63
164776,TAO,Japanese,15.67,Weekend,5,20,22,42
138586,Shake Shack,American,5.82,Weekend,4,22,28,50
97838,Han Dynasty,Chinese,29.15,Weekend,4,29,21,50
292602,Chipotle Mexican Grill $1.99 Delivery,Mexican,22.31,Weekend,5,31,17,48
397537,The Smile,American,12.18,Weekend,5,31,19,50
35309,Blue Ribbon Sushi,Japanese,25.22,Weekday,4,31,24,55
64151,Jack's Wife Freda,Mediterranean,12.18,Weekday,5,23,31,54
120353,Blue Ribbon Sushi,Japanese,19.45,Weekend,4,28,24,52
